ip_addr,serial_num,Chain SN,MAC,Customer,Area,Racks,Model,Network,Fault Type,Fault cause,Work Mode,Ideal Hashrate,Real-time,Hashrate,Mining pool 1,Sub-account 1,Status 1,Mining pool 2,Sub-account 2,Status 2,Mining pool 3,Sub-account 3,Status 3,Firmware Version,Fan Speed,Hashboard,Temp,Running Time,Monitoring time
10.202.23.59,FXDZDXABBJDJA01ZV,"FXDZYNSBBJDJA052N,FXDZYNSBBJDJA050K,FXDZYNSBBJDJA04NB",02:93:E3:CE:26:70,,,,S19 Pro-104T,Offline,,,Normal,104000GH,106938.5GH,105837.36GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x59,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x59,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x59,Alive,20220322,"5850,5940,6000,6000",3,"43,45,44",21h2m59s,2023-05-18 19:23:36
10.202.23.6,YDFTDXCBBJCJA04DA,"YDFTYNSBBJCJA07T3,YDFTYNSBBJCJA07WY,YDFTYNSBBJCJA07WL",02:42:FF:4B:08:57,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98340.32GH,98006.56GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x6,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x6,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x6,Alive,20220120,"5280,5400,5310,5310",3,"43,43,41",20h20m28s,2023-05-18 19:23:10
10.202.23.61,FXDZDXABBJDJA015R,"FXDZYNSBBJDJA09N9,FXDZYNSBBJDJA083P,FXDZYNSBBJDJA090T",02:11:07:E2:A8:D8,,,,S19 Pro-104T,Offline,,,Normal,104000GH,105904.96GH,105780.54GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x61,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x61,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x61,Alive,20220322,"6000,5880,5880,5820",3,"44,44,44",21h2m56s,2023-05-18 19:23:38
10.202.23.62,HQDZDXABBJDJH02N7,"HQDZYNSBBJDJH08AG,HQDZYNSBBJDJH08HD,HQDZYNSBBJDJH08AA",02:93:EB:A5:57:59,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104739.48GH,105804.28GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x62,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x62,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x62,Alive,20220120,"6000,6000,6000,6000",3,"44,45,47",20h20m57s,2023-05-18 19:23:38
10.202.23.63,FXDZDXABBJDJA00VW,"FXDZYNSBBJDJA08V8,FXDZYNSBBJDJA03BL,FXDZYNSBBJDJA03A5",02:52:FF:35:CA:DC,,,,S19 Pro-104T,Offline,,,Normal,104000GH,107554.23GH,105800.49GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x63,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x63,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x63,Alive,20220322,"5910,5790,5880,5850",3,"45,44,44",21h3m2s,2023-05-18 19:23:38
10.202.23.64,YDFTDXCBBJCJA04CM,"YDFTYNSBBJCJA0LXD,YDFTYNSBBJCJA0LM9,YDFTYNSBBJCJA0LWG",02:48:DF:68:33:EB,,,,S19j Pro-96T,Offline,,,Normal,96000GH,100385.41GH,97988.83GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x64,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x64,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x64,Dead,20220120,"6000,5970,6000,5880",3,"43,43,43",20h20m57s,2023-05-18 19:23:39
10.202.23.65,FXDZDXABBJDJA0040,"FXDZYNSBBJDJA01VP,FXDZYNSBBJDJA01XN,FXDZYNSBBJDJA01Y5",02:A3:6D:B9:D7:FF,,,,S19 Pro-104T,Offline,,,Normal,104000GH,104321.66GH,105823.22GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x65,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x65,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x65,Alive,20220322,"5460,5550,5400,5400",3,"44,46,45",21h3m2s,2023-05-18 19:23:39
10.202.23.66,HQDZDXCBBJDJH03PE,"HQDZYNSBBJDJH08W3,HQDZYNSBBJDJH0A55,HQDZYNSBBJDJH0A73",02:83:B1:AC:39:6D,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96581.1GH,98056.3GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x66,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x66,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x66,Deed,20220120,"5250,5130,5160,5190",3,"44,44,45",20h20m57s,2023-05-18 19:23:39
10.202.23.68,HQDZDXABBJDJH02Y5,"HQDZYNSBBJDJH0403,HQDZYNSBBJDJH03ZL,HQDZYNSBBJDJH03ZK",02:31:33:B3:56:DD,,,,S19j Pro-104T,Offline,,,Normal,104000GH,107400.3GH,105815.71GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x68,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x68,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x68,Alive,20220120,"6000,5970,6000,5940",3,"44,44,46",20h20m59s,2023-05-18 19:23:41
10.202.23.69,YDFTDXCBBJCJA00M4,"YDFTYNSBBJCJA02V6,YDFTYNSBBJCJA03BR,YDFTYNSBBJCJA02V4",02:3D:67:6A:25:24,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96427.17GH,98034.89GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x69,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x69,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x69,Alive,20220120,"6000,6000,6000,6000",3,"48,46,44",6h36m19s,2023-05-18 19:23:41
10.202.23.7,FXDZDXABBJDJA039W,"FXDZYNSBBJDJA0DMF,FXDZYNSBBJDJA0BES,FXDZYNSBBJDJA0BEV",02:99:C1:BD:66:DF,,,,S19 Pro-104T,Offline,,,Normal,104000GH,105970.93GH,105849.3GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x7,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x7,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x7,Alive,20220322,"5880,5880,5970,5850",3,"42,45,44",21h2m34s,2023-05-18 19:23:10
10.202.23.70,FXDZDXCBBJDBB05BL,"FXDZYNSBBJDBB0KSK,FXDZYNSBBJDBB0KME,FXDZYNSBBJDBB0KM6",02:BB:5B:B8:F3:7B,,,,S19j Pro-96T,Offline,,,Normal,96000GH,100847.21GH,97993.61GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x70,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x70,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x70,Alive,20220427,"5130,4950,5160,5160",3,"43,44,44",20h21m0s,2023-05-18 19:23:41
10.202.23.71,FXDZDXABBJDJA020R,"FXDZYNSBBJDJA04PL,FXDZYNSBBJDJA0527,FXDZYNSBBJDJA051B",02:23:ED:F8:A5:6F,,,,S19 Pro-104T,Offline,,,Normal,104000GH,104629.53GH,105807.11GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x71,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x71,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x71,Alive,20220322,"5790,5730,5970,5820",3,"43,44,44",21h3m5s,2023-05-18 19:23:42
10.202.23.72,FXDZDXABBJDJA00PP,"FXDZYNSBBJDJA032R,FXDZYNSBBJDJA02TG,FXDZYNSBBJDJA07V9",02:01:75:DA:F4:5D,,,,S19 Pro-104T,Offline,,,Normal,104000GH,103530.01GH,105781.23GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x72,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x72,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x72,Alive,20220322,"5700,5670,5730,5790",3,"44,46,44",21h3m5s,2023-05-18 19:23:42
10.202.23.73,HQDZDXABBJDJH03FX,"HQDZYNSBBJDJH0ATG,HQDZYNSBBJDJH0AY4,HQDZYNSBBJDJH0ASD",02:23:1B:FF:7A:E4,,,,S19j Pro-104T,Offline,,,Normal,104000GH,107070.44GH,105835.91GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x73,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x73,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x73,Alive,20220120,"5880,6000,5940,6000",3,"43,46,45",20h21m1s,2023-05-18 19:23:42
10.202.23.74,YDFTDXABBJCJA02EM,"YDFTYNSBBJCJA0FFM,YDFTYNSBBJCJA0FPH,YDFTYNSBBJCJA0FFY",02:40:4B:47:A4:C4,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104167.73GH,105798.47GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x74,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x74,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x74,Dead,20220120,"6000,6000,6000,6000",3,"45,45,45",20h21m0s,2023-05-18 19:23:42
10.202.23.75,FXDZDXABBJDJA01Z3,"FXDZYNSBBJDJA02SG,FXDZYNSBBJDJA02RV,FXDZYNSBBJDJA02RR",02:21:F1:80:04:CE,,,,S19 Pro-104T,Offline,,,Normal,104000GH,104321.66GH,105882.75GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x75,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x75,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x75,Alive,20220322,"5490,5460,5430,5460",3,"44,45,45",21h3m17s,2023-05-18 19:23:42
10.202.23.77,HQDZDXCBBJDJH02PR,"HQDZYNSBBJDJH07XW,HQDZYNSBBJDJH07WZ,HQDZYNSBBJDJH08S8",02:93:73:B5:69:52,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97020.91GH,97976.07GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x77,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x77,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x77,Alive,20220120,"5580,5640,5670,5790",3,"43,45,45",20h21m3s,2023-05-18 19:23:45
10.202.23.78,FXDZD4BBBJAJE022J,"FXDZYN3BBJAJE04W5,FXDZYN3BBJAJE04W0,FXDZYN3BBJAJE05J6",B4:10:7B:86:86:73,,,,S19j Pro-100T,Offline,,,Normal,100000GH,99593.76GH,101628.83GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x78,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x78,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x78,Alive,20211019,"5400,5400,5460,5400",3,"39,39,39",20h20m22s,2023-05-18 19:23:45
10.202.23.79,YDFTDXABBJCJA02TE,"YDFTYNSBBJCJA097N,YDFTYNSBBJCJA097M,YDFTYNSBBJCJA0983",02:D8:9F:5B:FF:47,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105904.96GH,105842GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x79,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x79,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x79,Dead,20220120,"5760,5880,5340,5430",3,"44,43,44",20h20m33s,2023-05-18 19:23:45
10.202.23.8,FXDZDXCBBJDBB05VR,"FXDZYNSBBJDBB0MCM,FXDZYNSBBJDBB0MCT,FXDZYNSBBJDBB0MDK",02:3B:CF:A9:C4:D8,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98450.27GH,98069.09GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x8,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x8,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x8,Alive,20220427,"5340,5340,5190,5310",3,"42,46,43",20h20m29s,2023-05-18 19:23:11
10.202.23.80,YDFTDXCBBJCJA03SP,"YDFTYNSBBJCJA03Z7,YDFTYNSBBJCJA04B1,YDFTYNSBBJCJA03Z8",02:72:41:68:7F:47,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97482.7GH,98011.84GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x80,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x80,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x80,Alive,20220120,"5280,5520,5430,5340",3,"42,44,44",20h21m3s,2023-05-18 19:23:45
10.202.23.81,HQDZDXABBJDJH03HB,"HQDZYNSBBJDJH0BNM,HQDZYNSBBJDJH0BH2,HQDZYNSBBJDJH0BNP",02:99:B1:B8:EA:6F,,,,S19j Pro-104T,Offline,,,Normal,104000GH,102672.4GH,105826.63GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x81,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x81,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x81,Alive,20220120,"5670,5670,5640,5790",3,"44,45,43",20h21m4s,2023-05-18 19:23:45
10.202.23.82,FXDZDXCBBJDJA01A7,"FXDZYNSBBJDJA08RM,FXDZYNSBBJDJA09MW,FXDZYNSBBJDJA09MY",02:91:A9:AA:38:63,,,,S19 Pro-95T,Offline,,,Normal,95000GH,90929.61GH,92597.72GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x82,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x82,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x82,Alive,20220322,"5400,5340,5490,5580",3,"44,46,46",21h3m8s,2023-05-18 19:23:45
10.202.23.83,FXDZDXABBJDJA038E,"FXDZYNSBBJDJA0AJE,FXDZYNSBBJDJA0CXZ,FXDZYNSBBJDJA0B9N",02:83:5B:ED:03:F1,,,,S19 Pro-104T,Offline,,,Normal,104000GH,109071.55GH,105820.37GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x83,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x83,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x83,Alive,20220322,"5580,5580,5760,5520",3,"43,43,44",21h3m9s,2023-05-18 19:23:46
10.202.23.84,HYDT67ABAJGAF004N,"HYDTYI3BAJGAF013W,HYDTYI3BAJGAF08KA,HYDTYI3BAJGAF003H",6E:54:0D:3D:87:D9,,,,S19 Pro-110T,Offline,,,Normal,110000GH,109797.23GH,111935.78GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x84,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x84,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x84,Alive,20210419,"4800,4800,4800,4800",3,"41,39,38",21h1m46s,2023-05-18 19:23:46
10.202.23.85,HQDZDXABBJDJH02MP,"HQDZYNSBBJDJH04P4,HQDZYNSBBJDJH08AB,HQDZYNSBBJDJH08HR",02:91:F1:F1:62:EA,,,,S19j Pro-104T,Offline,,,Normal,104000GH,107356.32GH,105864.06GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x85,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x85,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x85,Alive,20220120,"5790,5790,5910,5970",3,"43,45,44",20h20m34s,2023-05-18 19:23:46
10.202.23.86,HQDZDXABBJDJH03FR,"HQDZYNSBBJDJH0BD2,HQDZYNSBBJDJH0B75,HQDZYNSBBJDJH0B78",02:83:6D:D8:42:5F,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105970.93GH,105759.16GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x86,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x86,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x86,Dead,20220120,"5490,5460,5490,5400",3,"44,44,45",20h20m33s,2023-05-18 19:23:46
10.202.23.87,FXDZDXABBJDJA01YY,"FXDZYNSBBJDJA02P3,FXDZYNSBBJDJA02NY,FXDZYNSBBJDJA02NA",02:AB:CF:DE:50:E6,,,,S19 Pro-104T,Offline,,,Normal,104000GH,103749.92GH,105855.82GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x87,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x87,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x87,Alive,20220322,"5760,5700,6000,5760",3,"43,45,44",21h3m9s,2023-05-18 19:23:46
10.202.23.88,FXDZDXCBBJDBB05HT,"FXDZYNSBBJDBB0KK7,FXDZYNSBBJDBB0KHA,FXDZYNSBBJDBB0KKD",02:29:AF:F6:17:7C,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97900.52GH,98031.83GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x88,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x88,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x88,Alive,20220427,"5130,5100,5280,5220",3,"43,46,45",20h20m34s,2023-05-18 19:23:46
10.202.23.89,HYDT67ABAJIJB00XP,"HYDTYI3BAJIJB00XV,HYDTYI3BAJIJB010X,HYDTYI3BAJIJB015Z",32:FD:45:E4:BF:1D,,,,S19 Pro-110T,Offline,,,Normal,110000GH,112985.81GH,111824.18GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x89,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x89,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x89,Alive,20210419,"4800,4800,4920,4920",3,"41,39,38",21h1m47s,2023-05-18 19:23:47
10.202.23.90,HQDZDXCBBJDJH031A,"HQDZYNSBBJDJH0419,HQDZYNSBBJDJH041C,HQDZYNSBBJDJH041B",02:01:7B:96:92:73,,,,S19j Pro-96T,Offline,,,Normal,96000GH,65596.86GH,65369.11GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x90,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x90,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x90,Alive,20220120,"4920,4980,4920,4890",3,"43,33,44",19h42m22s,2023-05-18 19:23:47
10.202.23.91,FXDZDXCBBJDBB0466,"FXDZYNSBBJDBB01KJ,FXDZYNSBBJDBB0F9X,FXDZYNSBBJDBB0FHJ",02:B9:DB:D9:80:EA,,,,S19j Pro-96T,Offline,,,Normal,96000GH,95723.48GH,98077.17GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x91,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x91,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x91,Alive,20220427,"6000,6000,6000,5970",3,"45,43,46",20h20m4s,2023-05-18 19:23:47
10.202.23.92,FXDZDXCBBJDJA08BJ,"FXDZYNSBBJDJA0STY,FXDZYNSBBJDJA0SV6,FXDZYNSBBJDJA0SRV",02:4A:6B:0A:50:E9,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99131.97GH,98028.88GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x92,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x92,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x92,Alive,20220329,"5220,5190,5370,5400",3,"43,44,44",20h20m34s,2023-05-18 19:23:47
10.202.23.93,YDFTB9DBAJDJB0993,"YNAHYPDBBJGBB18GR,YNAHYPDBBJGBB18Y3,YNAHYPDBBJGBB1J8Z",02:72:8D:3B:4D:69,,,,S19 XP-141T,Offline,,,Normal,141000GH,135745.7GH,135537.06GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x93,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x93,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x93,Alive,20220815,"6000,6000,6000,6000",3,"40,40,40",20h36m4s,2023-05-18 19:23:47
10.202.23.94,HQDZDXCBBJDJH05KR,"HQDZYNSBBJDJH0KXF,HQDZYNSBBJDJH0L3S,HQDZYNSBBJDJH0NP6",3C:A3:08:77:E3:95,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98516.24GH,97956.75GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x94,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x94,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x94,Alive,20220121,"5100,5130,5100,5100",3,"44,45,45",20h20m8s,2023-05-18 19:23:47
10.202.23.95,FXDZD4BBBJAJE02N2,"FXDZYN3BBJAJE08HL,FXDZYN3BBJAJE08R4,FXDZYN3BBJAJE08PY",B4:10:7B:1D:DF:9A,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101946.72GH,101924.05GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x95,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x95,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x95,Alive,20211019,"5400,5430,5460,5430",3,"40,39,38",20h20m25s,2023-05-18 19:23:48
10.202.23.96,FXDZDXABBJDJA015M,"FXDZYNSBBJDJA090Y,FXDZYNSBBJDJA092P,FXDZYNSBBJDJA090V",02:03:C1:9B:F7:5B,,,,S19 Pro-104T,Offline,,,Normal,104000GH,105773.02GH,105749.72GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x96,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x96,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x96,Alive,20220322,"5820,5550,5640,5520",3,"44,46,45",21h3m11s,2023-05-18 19:23:48
10.202.23.97,YDFTDXCBBJCJA00JX,"YDFTYNSBBJCJA02ZB,YDFTYNSBBJCJA02ZC,YDFTYNSBBJCJA03CR",02:E8:0F:01:D3:56,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99989.59GH,98038.1GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x97,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x97,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x97,Alive,20220120,"6000,6000,6000,5850",3,"45,46,45",20h20m36s,2023-05-18 19:23:48
10.202.23.98,HQDZDXABBJDJH03FD,"HQDZYNSBBJDJH0B45,HQDZYNSBBJDJH0B7C,HQDZYNSBBJDJH0B6Z",02:89:89:FC:E5:D6,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105223.26GH,105792.77GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x23x98,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x23x98,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x23x98,Dead,20220120,"5970,6000,6000,6000",3,"43,45,45",20h20m35s,2023-05-18 19:23:48
